"","datetime","temp","do","do_sat","lux","par_est"
"208",2024-05-24 03:30:00,5.834,9.049,72.391899,0,0
"209",2024-05-24 03:40:00,5.805,9.041,72.274557,0,0
"210",2024-05-24 03:50:00,5.766,9.054,72.306659,0,0
"211",2024-05-24 04:00:00,5.756,9.063,72.360103,0,0
"212",2024-05-24 04:10:00,5.785,9.069,72.461497,0,0
"213",2024-05-24 04:20:00,5.795,9.069,72.479944,0,0
"214",2024-05-24 04:30:00,5.854,9.061,72.524774,0,0
"215",2024-05-24 04:40:00,5.903,9.094,72.879603,0,0
"216",2024-05-24 04:50:00,5.854,9.081,72.684855,0,0
"217",2024-05-24 05:00:00,5.844,9.087,72.714388,0,0
"218",2024-05-24 05:10:00,5.834,9.088,72.703899,0,0
"219",2024-05-24 05:20:00,5.825,9.084,72.655264,0,0
"220",2024-05-24 05:30:00,5.785,9.097,72.685217,0,0
"221",2024-05-24 05:40:00,5.825,9.078,72.607275,0,0
"222",2024-05-24 05:50:00,5.766,9.089,72.586174,4,0.074
"223",2024-05-24 06:00:00,5.766,9.082,72.530271,10,0.185
"224",2024-05-24 06:10:00,5.756,9.072,72.43196,14,0.259
"225",2024-05-24 06:20:00,5.716,9.092,72.517696,22,0.407
"226",2024-05-24 06:30:00,5.697,9.097,72.522439,69,1.2765
"227",2024-05-24 06:40:00,5.716,9.114,72.693168,99,1.8315
"228",2024-05-24 06:50:00,5.766,9.123,72.857703,109,2.0165
"229",2024-05-24 07:00:00,5.844,9.102,72.834419,99,1.8315
"230",2024-05-24 07:10:00,5.854,9.12,72.997013,136,2.516
"231",2024-05-24 07:20:00,5.854,9.123,73.021026,136,2.516
"232",2024-05-24 07:30:00,5.893,9.121,73.077415,240,4.44
"233",2024-05-24 07:40:00,5.844,9.132,73.074479,384,7.104
"234",2024-05-24 07:50:00,5.844,9.114,72.930443,480,8.88
"235",2024-05-24 08:00:00,5.825,9.13,73.02318,512,9.472
"236",2024-05-24 08:10:00,5.834,9.133,73.063898,608,11.248
"237",2024-05-24 08:20:00,5.825,9.128,73.007183,224,4.144
"238",2024-05-24 08:30:00,5.805,9.127,72.962049,256,4.736
"239",2024-05-24 08:40:00,5.805,9.127,72.962049,352,6.512
"240",2024-05-24 08:50:00,5.766,9.121,72.841731,496,9.176
"241",2024-05-24 09:00:00,5.766,9.101,72.682008,704,13.024
"242",2024-05-24 09:10:00,5.736,9.103,72.642447,496,9.176
"243",2024-05-24 09:20:00,5.746,9.11,72.716832,672,12.432
"244",2024-05-24 09:30:00,5.716,9.12,72.741024,1024,18.944
"245",2024-05-24 09:40:00,5.608,9.06,72.063614,896,16.576
"246",2024-05-24 09:50:00,5.716,9.105,72.621384,1024,18.944
"247",2024-05-24 10:00:00,5.785,9.116,72.837028,672,12.432
"248",2024-05-24 10:10:00,5.795,9.117,72.863562,672,12.432
"249",2024-05-24 10:20:00,5.736,9.11,72.698308,608,11.248
"250",2024-05-24 10:30:00,5.706,9.107,72.618822,576,10.656
"251",2024-05-24 10:40:00,5.677,9.107,72.565139,672,12.432
"252",2024-05-24 10:50:00,5.756,9.119,72.807214,608,11.248
"253",2024-05-24 11:00:00,5.844,9.113,72.922441,608,11.248
